sample,pop,leaf_length,leaf_width,upper_leaf_angle,leaf_angle_boxcox_transformed
Z024E0180,24,623.2574,58.4504,53.9531,4319397.704
Z024E0182,24,652.7072,79.8447,54.2805,4430298.006
Z024E0183,24,641.4483,65.7608,67.8938,11315470.38
Z024E0184,24,687.26,75.7103,70.2002,13015667.96
Z024E0186,24,635.2599,60.8988,75.4472,17605277.37
Z024E0187,24,683.142,61.3242,47.0976,2444114.883
Z024E0188,24,679.1361,61.9711,64.306,9013036.213
Z024E0189,24,672.0313,78.5822,55.9775,5040293.492
Z024E0191,24,655.8903,63.4265,34.4711,660926.2622
Z024E0192,24,611.7263,61.2589,67.8523,11286516.13
Z024E0193,24,699.4741,73.0068,40.5802,1309404.188
Z024E0194,24,,,,
Z024E0195,24,651.6789,72.6917,51.7933,3639782.637
Z024E0196,24,627.3047,72.275,62.0962,7784580.976
Z024E0198,24,731.2293,72.9729,72.8964,15242358.36
Z024E0199,24,624.6316,64.1488,54.0352,4347006.607
Z024E0200,24,633.4397,68.6248,47.2941,2487129.898
Z025E0001,25,756.9268,90.5373,67.2972,10904623.67
Z025E0002,25,771.0424,92.4953,69.535,12506622.15
Z025E0003,25,879.2918,91.4427,71.7539,14266069.01
Z025E0004,25,816.7428,92.6806,65.3295,9629583.779
Z025E0005,25,833.2924,102.4004,75.3239,17485029.97
Z025E0006,25,775.3245,102.149,71.5704,14113815.24
Z025E0007,25,737.3949,91.3842,67.3638,10949915.37
Z025E0008,25,759.0773,88.2689,72.3047,14730598.09
Z025E0009,25,841.9856,86.4734,66.4159,10318617.05
Z025E0010,25,763.2952,97.0839,73.5709,15842120.66
Z025E0011,25,766.7445,101.9868,72.0415,14507208.74
Z025E0015,25,704.9627,107.9365,64.6781,9233598.6
Z025E0016,25,776.2857,97.6259,71.7677,14277569.5
Z025E0017,25,777.0753,98.0625,67.5389,11069676.49
Z025E0018,25,770.8427,101.7103,71.8751,14367314.71
Z025E0019,25,803.6949,90.1697,74.2971,16507764.79
Z025E0020,25,825.4338,91.0584,73.6276,15893344.17
Z025E0021,25,777.4388,93.2828,71.7164,14234853.31
Z025E0022,25,702.1177,97.2429,74.9085,17084510.82
Z025E0023,25,774.241,85.969,76.1051,18257569.39
Z025E0024,25,732.8669,89.0796,73.0321,15361608.95
Z025E0025,25,687.2524,93.9934,70.7088,13415397.45
Z025E0026,25,784.7517,92.5886,65.5686,9778128.667
Z025E0027,25,762.7375,101.7835,71.6688,14195305.1
Z025E0028,25,719.2604,84.3408,69.3921,12399275.11
Z025E0029,25,771.9134,92.3245,75.5022,17659118.3
Z025E0030,25,776.1919,104.9859,70.0223,12878012.54
Z025E0032,25,824.9156,92.7839,70.652,13370298.44
Z025E0034,25,761.1717,82.3253,74.8058,16986575.99
Z025E0035,25,899.1301,92.2287,71.2593,13858519.28
Z025E0036,25,733.3205,93.4114,68.2565,11570937.31
Z025E0037,25,828.5526,100.8976,69.0766,12164755.02
Z025E0038,25,753.8163,89.6622,72.2148,14654003.65
Z025E0039,25,764.682,100.6745,74.5257,16721644.13
Z025E0040,25,727.4067,101.7838,71.0071,13654151.19
Z025E0041,25,787.4115,92.1613,66.0211,10064020.79
Z025E0042,25,779.8337,98.7059,69.9072,12789542.95
Z025E0043,25,763.8098,97.1509,71.7686,14278319.78
Z025E0044,25,733.0003,87.6493,69.59,12548126.37
Z025E0045,25,756.035,79.0967,62.5488,8025115.121
Z025E0046,25,821.2209,95.0822,69.1867,12246208.37
Z025E0047,25,796.6453,99.2265,75.7621,17915239.15
Z025E0048,25,721.0779,104.0417,68.1083,11466028.13
Z025E0049,25,775.3837,93.5454,67.2126,10847296.8
Z025E0050,25,794.9994,105.4682,76.0594,18211673.42
Z025E0051,25,754.2885,109.1531,73.7639,16016995.25
Z025E0052,25,787.7646,89.4036,76.2207,18374058.23
Z025E0053,25,712.1989,100.2494,72.5737,14961606.59
Z025E0054,25,764.0452,94.4852,69.6088,12562337.29
Z025E0055,25,766.7414,95.4648,70.1417,12970278.84
Z025E0056,25,875.3185,91.9094,67.0811,10758645.29
Z025E0057,25,854.4714,98.1147,71.3548,13936511.65
Z025E0058,25,824.6744,100.3327,73.1981,15508451.02
Z025E0059,25,777.7931,88.1834,75.6123,17767274.63
Z025E0060,25,778.6026,95.3416,74.082,16308424.12
Z025E0061,25,754.3067,92.066,67.7966,11247743.35
Z025E0063,25,812.5292,96.0696,64.6927,9242335.716
Z025E0064,25,748.6018,85.7022,70.5473,13287469.57
Z025E0065,25,788.0417,100.7815,73.06,15386214.71
Z025E0066,25,723.9529,100.5932,73.189,15500373.67
Z025E0067,25,771.2404,95.749,69.3753,12386701.13
Z025E0068,25,708.5398,88.4878,73.9853,16219408.44
Z025E0069,25,729.3902,81.8031,74.7167,16901956.93
Z025E0070,25,751.8287,89.5037,71.9046,14392040.41
Z025E0071,25,746.4981,88.5337,73.5407,15814888.95
Z025E0073,25,791.6091,87.01,69.2476,12291440.93
Z025E0074,25,797.3865,85.0039,75.622,17776827.51
Z025E0075,25,774.6825,98.3624,71.1678,13784105.75
Z025E0076,25,766.3545,95.0294,70.9484,13606915.16
Z025E0077,25,761.855,82.1115,72.2763,14706368.55
Z025E0078,25,634.0848,82.1146,74.7626,16945508.39
Z025E0079,25,788.9701,81.9511,62.9403,8237705.414
Z025E0080,25,759.1376,92.4568,70.6904,13400775.25
Z025E0081,25,808.8997,90.7222,70.8914,13561166.28
Z025E0082,25,683.1528,78.721,74.7994,16980487.13
Z025E0083,25,774.2997,98.9789,67.3834,10963271.69
Z025E0084,25,783.4567,98.4617,73.3258,15622138.62
Z025E0085,25,783.1587,80.1616,69.7337,12657060.58
Z025E0086,25,824.963,88.1787,75.7293,17882761.13
Z025E0087,25,745.0964,91.2421,66.2047,10181817.38
Z025E0088,25,773.4457,91.6842,71.316,13904784.5
Z025E0089,25,766.8489,94.895,70.6114,13338132.98
Z025E0090,25,795.3658,102.6965,73.1782,15490791.52
Z025E0091,25,804.584,91.4274,74.9642,17137805.87
Z025E0092,25,823.9784,92.8409,71.0006,13648914.49
Z025E0093,25,749.0002,91.9405,74.0985,16323650.01
Z025E0094,25,759.6252,87.5083,70.9515,13609406.62
Z025E0095,25,714.9495,83.0048,76.9911,19164902.22
Z025E0096,25,739.1292,105.4024,75.8015,17954311.74
Z025E0099,25,680.1268,80.6465,63.8704,8759956.227
Z025E0100,25,773.6542,90.7193,70.1723,12994005.78
Z025E0101,25,682.8464,85.6331,74.8548,17033248.98
Z025E0102,25,747.0494,93.0046,71.8814,14372592.4
Z025E0103,25,753.7397,102.9627,77.7094,19925361.92
Z025E0104,25,698.6997,93.4393,70.7319,13433771.86
Z025E0105,25,759.0317,89.7167,71.6192,14154184.27
Z025E0106,25,661.8211,87.989,61.8237,7642432.94
Z025E0107,25,703.7632,84.6404,70.0093,12867997.05
Z025E0108,25,794.3447,80.8803,70.777,13469700.93
Z025E0109,25,699.1872,81.8746,67.1701,10818584.58
Z025E0110,25,819.0365,86.0952,70.831,13512816.41
Z025E0111,25,687.9567,89.9412,70.8442,13523371.71
Z025E0112,25,827.6914,85.9027,72.6374,15016711.65
Z025E0113,25,789.9914,98.8975,72.3195,14743236.8
Z025E0114,25,786.9189,86.0144,72.6509,15028409.94
Z025E0115,25,732.2933,92.6414,75.4782,17635608.68
Z025E0116,25,769.2666,105.4217,70.3788,13154989.05
Z025E0117,25,747.4529,84.8707,71.0895,13720669.18
Z025E0118,25,817.6235,93.8333,69.4468,12440282.75
Z025E0119,25,738.397,94.4274,71.8594,14354168.8
Z025E0120,25,783.8768,87.4707,71.507,14061499.59
Z025E0121,25,729.0076,85.3244,71.1548,13773558.07
Z025E0122,25,767.1662,97.922,70.5219,13267434.48
Z025E0123,25,747.2125,94.5944,67.0303,10724546.29
Z025E0124,25,792.1168,83.3095,68.7466,11923086.07
Z025E0125,25,774.6043,97.0762,71.4134,13984533.9
Z025E0126,25,745.3284,100.9697,70.8119,13497554.32
Z025E0128,25,759.475,90.8431,68.2059,11535036.31
Z025E0129,25,752.3115,101.6245,74.7686,16951207.7
Z025E0130,25,857.6771,111.145,70.7406,13440697.06
Z025E0131,25,825.0105,88.6495,70.0011,12861682.64
Z025E0132,25,751.5145,87.4436,73.7708,16023274.33
Z025E0133,25,800.4867,89.0289,69.0496,12144843.22
Z025E0135,25,768.7482,97.9924,74.2135,16430070.65
Z025E0136,25,791.3659,93.8209,70.0461,12896363.98
Z025E0137,25,779.0585,91.4149,69.9182,12797977.85
Z025E0138,25,786.8226,96.0448,73.2266,15533768.96
Z025E0139,25,833.1377,100.3523,75.2151,17379443.85
Z025E0140,25,775.1975,91.8129,70.9523,13610049.63
Z025E0141,25,751.075,93.126,73.7286,15984901.13
Z025E0142,25,749.8777,91.1258,72.9546,15293416.77
Z025E0143,25,714.4806,98.0609,71.7081,14227951.27
Z025E0144,25,815.4006,92.3937,69.204,12259044.78
Z025E0145,25,679.2982,92.9305,73.0669,15392304.63
Z025E0147,25,735.0071,91.2358,70.025,12880093.43
Z025E0148,25,732.8726,81.4776,66.9511,10671548.3
Z025E0149,25,739.5711,97.8511,73.1811,15493364.06
Z025E0150,25,728.7773,81.7981,69.9543,12825689.41
Z025E0151,25,741.3676,99.9044,73.5383,15812726.37
Z025E0152,25,825.7028,104.3863,71.3913,13966408.35
Z025E0153,25,791.0644,91.7387,71.791,14297003.01
Z025E0154,25,739.4194,79.2832,74.5935,16785481.94
Z025E0155,25,780.2301,83.5659,72.7505,15114931.86
Z025E0156,25,785.5946,96.1299,64.5092,9132979.804
Z025E0157,25,745.3182,108.4486,75.1066,17274632.99
Z025E0158,25,756.7326,83.0974,75.6498,17804227.51
Z025E0159,25,850.8978,97.4515,70.5563,13294574.14
Z025E0160,25,717.501,90.9732,68.8199,11976447.21
Z025E0161,25,739.9147,98.0494,75.6274,17782147.3
Z025E0162,25,773.1651,90.43,74.2457,16459962.87
Z025E0163,25,785.9487,84.1302,75.4072,17566198.9
Z025E0164,25,804.5349,86.4541,73.1211,15440205.27
Z025E0165,25,867.6032,91.8482,70.1356,12965552.9
Z025E0166,25,675.9845,93.6513,72.9784,15314333.8
Z025E0167,25,784.8884,84.6592,68.8235,11979072.63
Z025E0168,25,673.7253,87.5416,73.6442,15908364.66
Z025E0169,25,785.9263,105.852,70.8196,13503705.52
Z025E0170,25,852.4255,92.611,66.9501,10670880.41
Z025E0171,25,772.9039,97.0464,73.2604,15563835.92
Z025E0172,25,748.0871,83.0872,74.9445,17118942
Z025E0173,25,770.6757,87.6139,69.1724,12235605.66
Z025E0174,25,781.3246,98.5345,71.9302,14413523.53
Z025E0175,25,838.6983,84.5141,70.9823,13634179.36
Z025E0176,25,807.5468,96.0992,75.6916,17845486.59
Z025E0177,25,774.217,94.2612,70.0866,12927638.02
Z025E0178,25,791.5649,92.635,74.7967,16977918.89
Z025E0179,25,804.2416,92.6075,67.3393,10933237.39
Z025E0180,25,802.183,89.7888,71.4271,13995779.09
Z025E0181,25,768.9718,102.9901,69.3053,12334413.99
Z025E0182,25,770.9194,97.5838,75.6892,17843115.68
Z025E0183,25,733.6738,91.9892,75.135,17302020.73
Z025E0184,25,863.6135,101.3134,71.1499,13769584
Z025E0185,25,751.1545,96.3578,71.6828,14206928.23
Z025E0186,25,788.2143,83.9367,68.7867,11952255.7
Z025E0187,25,728.1838,88.8932,75.4316,17590028.9
Z025E0188,25,873.7279,98.5793,71.7628,14273485.19
Z025E0189,25,809.1287,98.1961,72.5758,14963420.78
Z025E0190,25,803.7904,86.1839,71.4633,14025525.8
Z025E0191,25,671.5497,102.9587,71.0005,13648833.93
Z025E0192,25,759.2425,95.0501,73.4165,15703270.76
Z025E0193,25,746.4173,88.6977,70.5521,13291258.31
Z025E0194,25,879.9693,96.7914,72.1455,14595167.59
Z025E0195,25,750.8455,85.111,67.0263,10721864.83
Z025E0196,25,814.8075,96.7732,66.7648,10547668.74
Z025E0197,25,692.5657,109.4421,70.5161,13262862.76
Z025E0198,25,734.248,90.5501,75.2747,17437223
Z025E0199,25,810.256,95.2757,72.5561,14946408.51
Z025E0200,25,801.4766,93.762,71.6671,14193894.22
Z026E0001,26,777.7172,94.7035,73.1467,15462869.34
Z026E0002,26,739.8705,93.9576,71.2313,13835715.53
Z026E0003,26,714.4647,92.5957,68.6381,11844432.42
Z026E0004,26,791.5921,97.4568,69.7563,12674258.19
Z026E0005,26,664.9442,81.6885,58.1224,5900429.108
Z026E0006,26,617.757,76.9461,64.8176,9317337.458
Z026E0007,26,746.6873,91.2301,74.3155,16524902.43
Z026E0009,26,736.2925,104.0361,73.5917,15860897.03
Z026E0010,26,762.1924,105.9089,71.3191,13907317.38
Z026E0011,26,684.9132,84.6505,62.0995,7786314.645
Z026E0012,26,649.3729,102.2154,65.9833,10039897.91
Z026E0013,26,757.44,89.7636,61.5529,7503138.079
Z026E0014,26,699.8977,92.5515,72.9342,15275505.21
Z026E0015,26,728.8508,88.0141,68.1299,11481273.28
Z026E0016,26,755.5458,87.5874,74.2814,16493152.62
Z026E0017,26,780.7785,84.775,65.078,9475195.736
Z026E0018,26,711.5302,84.4618,63.0182,8280512.67
Z026E0019,26,702.7829,101.641,71.251,13851756.61
Z026E0020,26,794.2366,89.4971,73.0118,15343724.66
Z026E0021,26,688.3711,91.738,71.712,14231194.08
Z026E0022,26,741.6481,82.1206,63.8852,8768465.054
Z026E0023,26,767.3496,94.4077,71.6008,14138952.85
Z026E0024,26,750.5498,107.3642,70.0696,12914503.62
Z026E0025,26,774.9109,92.9545,67.205,10842158.13
Z026E0026,26,725.9351,86.8657,66.8528,10606046.81
Z026E0027,26,798.0175,108.6938,70.4658,13223265.25
Z026E0028,26,795.2643,104.0837,70.9765,13629511.75
Z026E0029,26,714.958,90.346,62.6677,8089232.534
Z026E0030,26,691.2895,96.5494,63.4574,8525038.4
Z026E0031,26,748.3665,92.0365,69.5512,12518836.15
Z026E0032,26,743.6443,89.8165,66.6437,10467732.91
Z026E0033,26,685.9997,98.4796,66.3528,10277599.88
Z026E0034,26,827.571,97.6072,69.0435,12140348.07
Z026E0035,26,784.7497,93.2223,64.4656,9107142.082
Z026E0036,26,798.3569,107.9749,67.618,11124103.42
Z026E0037,26,769.0125,87.6274,72.4238,14832539.76
Z026E0038,26,756.4868,83.0236,62.9296,8231838.785
Z026E0039,26,788.3819,100.9755,63.1629,8360476.823
Z026E0040,26,711.8489,97.8488,70.2515,13055570.15
Z026E0041,26,664.1214,95.9277,70.7398,13440060.15
Z026E0042,26,733.4609,91.9798,73.1688,15482455.17
Z026E0043,26,700.6491,100.4364,66.6894,10497844.24
Z026E0044,26,748.2114,103.4808,74.1461,16367635.05
Z026E0045,26,676.8473,85.4265,64.2129,8958484.126
Z026E0046,26,816.2265,92.5325,70.6414,13361894.87
Z026E0047,26,786.3399,91.6984,70.5343,13277212.51
Z026E0048,26,716.5467,97.7751,73.1556,15470754.58
Z026E0049,26,752.1904,94.7045,70.4303,13195372.92
Z026E0050,26,726.8721,97.3603,69.0096,12115389.89
Z026E0051,26,679.3769,87.7403,69.9989,12859988.93
Z026E0052,26,725.4805,95.4511,69.4033,12407663.17
Z026E0053,26,662.7221,100.4326,71.852,14347975.82
Z026E0054,26,711.9305,103.1124,71.0818,13714442.87
Z026E0055,26,753.153,112.8912,69.8284,12729242.08
Z026E0056,26,715.1563,105.2453,73.4688,15750199.26
Z026E0057,26,754.0532,93.3952,72.1085,14563828.14
Z026E0059,26,776.2259,89.9568,71.694,14216231.95
Z026E0060,26,729.7816,95.8576,71.4864,14044532.95
Z026E0061,26,782.9531,119.9853,68.8228,11978562.09
Z026E0062,26,734.0821,90.3298,66.014,10059486.41
Z026E0063,26,687.5688,100.3918,68.8935,12030209.5
Z026E0064,26,760.6588,92.3487,68.0737,11441639.79
Z026E0065,26,748.1129,103.3236,67.8272,11269031.44
Z026E0066,26,673.5765,92.7884,76.944,19115821.8
Z026E0067,26,796.384,83.8771,65.7971,9921712.259
Z026E0068,26,817.2313,97.4861,69.1096,12189125.41
Z026E0069,26,700.5673,87.3965,65.3348,9632857.754
Z026E0070,26,761.9876,82.0171,53.7371,4247397.874
Z026E0071,26,775.4418,104.7813,72.545,14936829.4
Z026E0072,26,680.133,90.7156,66.5117,10381128.45
Z026E0073,26,731.2128,97.1467,67.5187,11055809.88
Z026E0074,26,715.6222,96.0868,70.6087,13335995.99
Z026E0075,26,768.0516,89.1526,63.9794,8822770.169
Z026E0077,26,721.3957,97.6744,67.1852,10828779.23
Z026E0078,26,812.2217,98.5915,74.663,16851112.81
Z026E0079,26,789.7374,92.2584,71.0762,13709916
Z026E0080,26,595.0076,96.459,69.0961,12179151.22
Z026E0081,26,748.5667,87.4327,72.678,15051914.11
Z026E0082,26,784.4147,97.3347,70.8599,13535934.3
Z026E0084,26,770.579,107.3013,75.4638,17621514.35
Z026E0085,26,714.2863,89.2498,61.1281,7288532.592
Z026E0086,26,638.5298,91.4166,68.4863,11735053.52
Z026E0087,26,807.4577,101.6327,67.7774,11234401.76
Z026E0088,26,755.1433,95.6291,60.7373,7095260.984
Z026E0089,26,763.3596,101.1374,62.9015,8216447.178
Z026E0090,26,728.5091,102.1595,73.5841,15854034.47
Z026E0091,26,793.9588,99.0639,66.7745,10554091.57
Z026E0092,26,758.8155,87.969,64.3262,9024905.749
Z026E0093,26,761.6937,111.0344,68.6226,11833228.52
Z026E0094,26,764.3275,89.8432,68.8703,12013242.9
Z026E0095,26,762.5532,98.2639,76.2608,18414598.45
Z026E0096,26,807.6089,98.2041,68.1603,11502755.54
Z026E0097,26,767.3222,94.4562,73.8062,16055518.23
Z026E0099,26,759.2311,94.418,63.3017,8437731.664
Z026E0100,26,734.4342,89.2297,59.0654,6312075.177
Z026E0101,26,808.0138,110.5723,69.2451,12289581.6
Z026E0102,26,775.298,98.5129,69.6538,12596402.56
Z026E0103,26,737.7962,93.0292,68.9322,12058552.13
Z026E0104,26,780.8234,100.9374,68.5341,11769412.31
Z026E0105,26,707.5138,94.7836,72.1883,14631483.73
Z026E0107,26,797.6478,98.3773,63.9718,8818379.394
Z026E0108,26,772.2472,94.4657,70.7116,13417623.63
Z026E0109,26,783.9711,102.5373,70.3008,13094004.41
Z026E0110,26,786.5604,89.0677,60.0121,6746973.635
Z026E0111,26,748.9699,93.4446,69.4797,12464996.99
Z026E0112,26,643.4876,91.6723,64.6196,9198653.354
Z026E0113,26,694.4279,106.7252,62.6403,8074422.49
Z026E0114,26,726.522,93.5924,65.198,9548623.047
Z026E0115,26,696.1539,91.0382,71.6107,14147146.46
Z026E0116,26,705.3409,87.7938,67.747,11213302.22
Z026E0117,26,787.6702,85.753,64.4079,9073034.186
Z026E0118,26,768.1424,84.5992,67.0716,10752262.24
Z026E0119,26,713.9012,94.5058,69.5872,12546010.9
Z026E0120,26,805.8272,100.2762,70.4467,13208252.82
Z026E0121,26,674.5682,96.6345,62.8447,8185402.231
Z026E0122,26,791.9365,112.2438,64.4918,9122661.737
Z026E0123,26,739.9615,92.2086,68.7866,11952182.89
Z026E0124,26,789.0342,87.1985,69.9104,12791996.3
Z026E0125,26,726.4998,89.0684,65.2001,9549911.87
Z026E0126,26,729.2834,93.8237,70.6813,13393548.1
Z026E0127,26,751.0306,100.8416,66.4612,10348140.37
Z026E0128,26,732.6601,105.5731,73.9054,16146137.24
Z026E0129,26,795.0306,97.5726,67.942,11349170.11
Z026E0130,26,763.6621,95.5687,70.9896,13640055.86
Z026E0131,26,655.4197,84.7631,64.6216,9199846.398
Z026E0132,26,730.205,95.4006,63.9227,8790052.752
Z026E0133,26,626.2182,85.4562,72.3981,14810496.97
Z026E0134,26,738.0992,91.5242,64.3393,9032609.678
Z026E0135,26,748.4473,97.5805,72.0849,14543865.43
Z026E0136,26,641.9024,90.1423,65.3768,9658832.441
Z026E0137,26,746.5828,100.9127,72.0239,14492363.42
Z026E0139,26,668.128,105.3813,60.1569,6815452.278
Z026E0140,26,825.892,103.8529,71.0378,13678905.22
Z026E0141,26,703.0705,95.0359,65.3508,9642746.594
Z026E0142,26,717.6874,92.2858,62.4965,7997034.945
Z026E0143,26,677.6112,100.997,68.8734,12015508.94
Z026E0144,26,773.6389,95.809,74.5949,16786802.07
Z026E0145,26,763.2841,87.3226,69.6733,12611185.99
Z026E0146,26,674.3868,94.2159,63.5752,8591548.921
Z026E0147,26,746.8095,81.5995,67.6998,11180602.21
Z026E0148,26,706.7398,94.1243,68.7243,11906888.02
Z026E0149,26,705.9834,91.8162,68.53,11766462.22
Z026E0150,26,690.9998,107.5531,66.5684,10418261.9
Z026E0151,26,730.0518,86.9008,69.0487,12144179.93
Z026E0152,26,693.8004,92.0732,67.5478,11075790.24
Z026E0153,26,695.934,87.4895,71.1351,13757585.99
Z026E0154,26,819.7107,109.0214,68.6317,11839805.32
Z026E0155,26,690.7447,92.9321,62.6477,8078420.246
Z026E0156,26,682.3099,105.9943,62.2524,7866964.183
Z026E0157,26,740.5331,90.0265,71.1527,13771854.79
Z026E0158,26,656.7897,80.1926,62.0531,7761965.186
Z026E0159,26,774.7176,98.1111,67.482,11030650.43
Z026E0162,26,679.1487,85.7866,65.639,9822196.468
Z026E0163,26,791.7507,96.6856,65.8463,9952837.169
Z026E0164,26,689.0985,87.6848,73.1689,15482543.84
Z026E0165,26,687.9075,81.6718,61.5469,7500073.835
Z026E0166,26,774.4777,99.0721,73.4488,15732240.78
Z026E0167,26,713.6464,92.7161,64.6571,9221042.544
Z026E0168,26,743.5248,98.2716,69.8747,12764646.37
Z026E0169,26,701.7709,82.0639,71.8051,14308772.98
Z026E0170,26,758.6207,86.4464,57.2072,5520780.725
Z026E0171,26,678.5566,101.5599,71.7047,14225124.66
Z026E0172,26,728.0883,99.5757,68.805,11965585.57
Z026E0173,26,709.901,101.052,68.9512,12072485.71
Z026E0174,26,776.2809,102.4032,65.9958,10047870.18
Z026E0175,26,697.7727,96.0987,61.4622,7456918.506
Z026E0176,26,693.8667,94.8159,65.9496,10018428.68
Z026E0177,26,737.3916,108.0762,68.4842,11733545.79
Z026E0178,26,772.847,105.6006,65.5931,9793447.649
Z026E0179,26,748.1423,103.8783,70.3475,13130491.09
Z026E0180,26,775.1167,90.6895,64.3413,9033786.291
Z026E0181,26,719.3709,90.9217,67.992,11384209.03
Z026E0182,26,844.2949,104.5386,67.0399,10730983.88
Z026E0183,26,728.7963,98.0527,65.8327,9944226.112
Z026E0184,26,690.473,92.0009,69.7319,12655691.62
Z026E0186,26,631.4396,90.4588,67.7578,11220794.65
Z026E0187,26,741.704,91.3703,69.3868,12395307.27
Z026E0188,26,742.7735,97.183,66.8834,10626403.99
Z026E0189,26,757.2767,91.0879,73.2274,15534480.09
Z026E0191,26,735.2299,97.1688,58.307,5979354.487
Z026E0193,26,727.6511,101.4294,64.7092,9252217.428
Z026E0194,26,731.7661,102.9791,65.6944,9856981.005
Z026E0196,26,780.3908,101.9481,72.8811,15228957.36
Z026E0197,26,694.9704,98.4899,69.6402,12586099.87
Z026E0198,26,726.6192,98.882,72.4867,14886594.23
Z026E0199,26,719.8274,85.4443,70.173,12994548.94
Z026E0200,26,759.5885,92.9348,70.1387,12967954.44
MO001,17,760.4271,88.9452,76.1874,18340444.34
MO003,17,706.8924,88.2588,58.9209,6247620.133
MO005,17,713.4755,87.1857,67.2772,10891050.45
MO007,17,659.595,87.1376,71.8218,14322722.84
MO008,17,733.4752,85.1973,60.4002,6931703.503
MO010,17,663.5445,74.7562,72.26,14692475.87
MO011,17,666.0944,79.6474,75.9779,18130042.01
MO012,17,679.8307,91.1245,44.6081,1946673.713
MO013,17,706.1209,73.4339,59.2914,6413897.406
MO014,17,631.4779,82.2196,66.0889,10107399.33
MO015,17,644.0512,86.5044,67.6436,11141761.77
MO016,17,599.3555,82.8741,75.6996,17853391.36
MO017,17,650.14,73.9382,53.7371,4247397.874
MO019,17,688.4016,85.9968,77.276,19463830.18
MO021,17,709.9077,81.2557,67.9561,11359042.76
MO022,17,743.0456,89.6798,69.3532,12370175.14
MO023,17,610.1134,71.6563,66.9496,10670546.47
MO024,17,705.7752,79.4659,55.8739,5001320.394
MO025,17,672.5075,77.7689,71.7384,14253160.21
MO027,17,650.9764,75.3882,62.1312,7802983.35
MO028,17,626.5534,88.8944,63.5349,8568751.026
MO029,17,691.9849,93.8418,60.938,7194023.934
MO030,17,730.8673,92.2178,66.5519,10407445.45
MO031,17,754.9729,83.8403,70.8695,13543620.25
MO032,17,742.5652,76.2195,67.0574,10742726.64
MO033,17,663.6096,85.9551,65.4876,9727612.068
MO034,17,706.9713,79.6032,64.8926,9362596.65
MO035,17,663.1754,77.5713,49.9336,3122701.892
MO038,17,695.0636,83.3487,57.1539,5499259.021
MO039,17,689.143,89.3843,73.5703,15841579.29
